_id,playerId,gameId,roundId,stageId,name,jsonData,createdAt
MA9sq2RsxGwPrLJkP,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""C"",""at"":1680894451401}",2023-04-07T19:07:31Z
zKPKLF6eQtThtQPxR,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""C"",""target"":101,""at"":1680894451874}",2023-04-07T19:07:31Z
o8b26iLzxcq9vGnM8,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""A"",""at"":1680894452581}",2023-04-07T19:07:32Z
xQXPHdcR4c53oCgPS,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""E"",""at"":1680894453535}",2023-04-07T19:07:33Z
LzKpstS2euHWNrttF,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""A"",""target"":102,""at"":1680894453965}",2023-04-07T19:07:34Z
TKvbSXDnJJF62rhSk,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""E"",""target"":102,""at"":1680894454092}",2023-04-07T19:07:34Z
bTdWo8agmnxF6ASf3,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""D"",""at"":1680894454935}",2023-04-07T19:07:34Z
4matCEt8zSQPgC2zx,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""D"",""target"":103,""at"":1680894455422}",2023-04-07T19:07:35Z
Y64LbxBjADsLYR8Kk,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""B"",""at"":1680894456685}",2023-04-07T19:07:36Z
gXzkEysFzHQyqgwud,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""F"",""at"":1680894456867}",2023-04-07T19:07:36Z
fu27zvFTZzuN3L2Gu,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""B"",""target"":104,""at"":1680894457429}",2023-04-07T19:07:37Z
zhAEH4u4WhB5ieDaM,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""F"",""target"":104,""at"":1680894457773}",2023-04-07T19:07:37Z
yorBSd45fGBebkXvc,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""F"",""at"":1680894463879}",2023-04-07T19:07:43Z
kuv3P3mhdcPbj34SZ,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""F"",""target"":101,""at"":1680894464550}",2023-04-07T19:07:44Z
zmTTkWeXMePntnD3Z,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""E"",""at"":1680894468352}",2023-04-07T19:07:48Z
Tc4zzYSmXf7GoKaZg,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""A"",""at"":1680894468667}",2023-04-07T19:07:48Z
hk_29be5df19a0ec67f,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""A"",""target"":103,""at"":1680894469321}",2023-04-07T19:07:49Z
Yga5zMzvbWYjEjCRK,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""releasedStudent"",""object"":""E"",""at"":1680894470781}",2023-04-07T19:07:50Z
aL6BvFEMAcfPMrHLC,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""B"",""at"":1680894472120}",2023-04-07T19:07:52Z
dYJKXNv4pqimJQCGW,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""D"",""at"":1680894472192}",2023-04-07T19:07:52Z
QvjwgyEKpY36T8WjM,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""D"",""target"":104,""at"":1680894472744}",2023-04-07T19:07:52Z
eJfkSRr4jHjrG2rYn,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""B"",""target"":102,""at"":1680894472715}",2023-04-07T19:07:52Z
d5WhrTHsPzNeAZqxp,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""F"",""at"":1680894480175}",2023-04-07T19:08:00Z
qPTZv2rMqmixbfLyr,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""F"",""target"":104,""at"":1680894480873}",2023-04-07T19:08:00Z
ZFTfwrEF4i37nz9J4,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""F"",""at"":1680894483256}",2023-04-07T19:08:03Z
hotDk95qQb6xa5PPg,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""F"",""target"":103,""at"":1680894483657}",2023-04-07T19:08:03Z
xpYYRcYTWaw4cMKCH,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""F"",""at"":1680894485463}",2023-04-07T19:08:05Z
8TXtEm4HoP8gLgdMS,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""F"",""target"":101,""at"":1680894486187}",2023-04-07T19:08:06Z
kprTNYoeuQXZhLLaT,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""draggingStudent"",""object"":""B"",""at"":1680894489815}",2023-04-07T19:08:09Z
MQ8xahpQr5vse85Fz,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,qoDoJsu9TrxfSypEg,action,"{""verb"":""movedStudent"",""object"":""B"",""target"":104,""at"":1680894490529}",2023-04-07T19:08:10Z
89XcKTvLWfSMbkHna,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""A"",""at"":1680894502353}",2023-04-07T19:08:22Z
54TyD4CBas9EMepJE,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""D"",""at"":1680894503268}",2023-04-07T19:08:23Z
TeFLRiQ643xcZJJJC,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""A"",""target"":101,""at"":1680894503274}",2023-04-07T19:08:23Z
eCCvAQZEqbzfMx5Ld,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""D"",""target"":101,""at"":1680894503836}",2023-04-07T19:08:23Z
qfMAWrpFY4HME4AoY,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""E"",""at"":1680894503967}",2023-04-07T19:08:24Z
sNC7WCG7Se7FgGZqG,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""E"",""target"":102,""at"":1680894504408}",2023-04-07T19:08:24Z
SfWhQqJDbJjFMMYtk,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""H"",""at"":1680894505548}",2023-04-07T19:08:25Z
YFcgwQP5RxrQsbjRP,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""C"",""at"":1680894506018}",2023-04-07T19:08:26Z
jRaj3JDs6EcvHDMs9,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""H"",""target"":104,""at"":1680894506206}",2023-04-07T19:08:26Z
d9gh27fLtpSsEGSED,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""C"",""target"":103,""at"":1680894506759}",2023-04-07T19:08:26Z
M2GNvNowLkKcXoHQa,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""B"",""at"":1680894509055}",2023-04-07T19:08:29Z
cy7RBT5mw4hQiJSRo,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""B"",""target"":104,""at"":1680894509469}",2023-04-07T19:08:29Z
mrDZ35SMGfTNxD5LW,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""G"",""at"":1680894510968}",2023-04-07T19:08:31Z
nDTjJtH3bfkWXoaB6,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""G"",""target"":105,""at"":1680894512102}",2023-04-07T19:08:32Z
8eNtZ9mHfdriME9m2,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""draggingStudent"",""object"":""F"",""at"":1680894513102}",2023-04-07T19:08:33Z
ZcXGit4tvXdFQpFWT,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,6jxnm8hTtviJ5xjKh,action,"{""verb"":""movedStudent"",""object"":""F"",""target"":105,""at"":1680894513666}",2023-04-07T19:08:33Z
DDhGy2LofRuK858Gy,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""A"",""at"":1680894525868}",2023-04-07T19:08:45Z
iN5SvnFBb87d4oop2,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""A"",""target"":101,""at"":1680894526759}",2023-04-07T19:08:46Z
fBB6bMsRN4KSrnrwv,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""G"",""at"":1680894528285}",2023-04-07T19:08:48Z
aheyQbJjWHbG2SrFN,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""B"",""at"":1680894529108}",2023-04-07T19:08:49Z
3T9zGFLcTPDd7SMYW,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""G"",""target"":108,""at"":1680894529181}",2023-04-07T19:08:49Z
HjpJZjnazswHWK5oN,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""B"",""target"":102,""at"":1680894529745}",2023-04-07T19:08:49Z
WNnaoXFgGshQgLZqL,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""R"",""at"":1680894530778}",2023-04-07T19:08:50Z
vgh4mxAeHSzzPsXCx,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""R"",""target"":102,""at"":1680894531354}",2023-04-07T19:08:51Z
iwWHudyAcsBoeaoXv,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""F"",""at"":1680894534004}",2023-04-07T19:08:54Z
NpqRLFfeEzT9hppc6,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""K"",""at"":1680894534524}",2023-04-07T19:08:54Z
z7FqhAQnT5LWNPACi,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""F"",""target"":103,""at"":1680894534863}",2023-04-07T19:08:54Z
B83hPNowPT7x9H6bz,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""K"",""target"":101,""at"":1680894535011}",2023-04-07T19:08:55Z
RaHh6t6bnnouBcW24,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""Q"",""at"":1680894537052}",2023-04-07T19:08:57Z
gHuxgiXtP2HGWEvbB,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""Q"",""target"":104,""at"":1680894537417}",2023-04-07T19:08:57Z
H35FwZYNH3bqbspms,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""H"",""at"":1680894537786}",2023-04-07T19:08:57Z
yK88aM9dS5CJdPfdB,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""H"",""target"":102,""at"":1680894538144}",2023-04-07T19:08:58Z
qZAfCWFuuNXD7Jmos,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""O"",""at"":1680894539053}",2023-04-07T19:08:59Z
Z3SPkXGimAgxgWfm3,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""O"",""target"":105,""at"":1680894539575}",2023-04-07T19:08:59Z
NXQWGtnz5meLYjRWM,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""J"",""at"":1680894542122}",2023-04-07T19:09:02Z
rfw4QwetyCWshXrzm,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""J"",""target"":106,""at"":1680894543110}",2023-04-07T19:09:03Z
5WkxqAQfAShExFK9P,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""C"",""at"":1680894544025}",2023-04-07T19:09:04Z
7kXMKXCx7XDHT99z6,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""C"",""target"":107,""at"":1680894545641}",2023-04-07T19:09:05Z
Com9jaxvLsLcAbhd6,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""E"",""at"":1680894546653}",2023-04-07T19:09:06Z
HMhvpaX5Zao7Tbsr4,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""E"",""target"":108,""at"":1680894547318}",2023-04-07T19:09:07Z
JXQ3CiytAZoCtENub,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""N"",""at"":1680894548712}",2023-04-07T19:09:08Z
5rXnB9mpv4pcfwxy5,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""N"",""target"":102,""at"":1680894550123}",2023-04-07T19:09:10Z
YeCKcWZGwHvAu4zxY,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""P"",""at"":1680894551803}",2023-04-07T19:09:11Z
fNYNQZqMpwNDDctjT,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""P"",""target"":103,""at"":1680894552737}",2023-04-07T19:09:12Z
QniFK9QiYMkMDRssz,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""I"",""at"":1680894553986}",2023-04-07T19:09:14Z
ZrEazLEpWgsdRRs2u,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""I"",""target"":105,""at"":1680894555004}",2023-04-07T19:09:15Z
LCxSwvZ2GR2w5M6FZ,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""M"",""at"":1680894557817}",2023-04-07T19:09:17Z
MjELQim6mCZgHpvLG,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""M"",""target"":107,""at"":1680894558715}",2023-04-07T19:09:18Z
GigSZddDTTAFYMNWs,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""D"",""at"":1680894559368}",2023-04-07T19:09:19Z
ctJT5CGwqvDBHATzK,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""L"",""at"":1680894559824}",2023-04-07T19:09:19Z
LoEBmubRmLeGFvXHH,tyqrMhnokSh3rGJGX,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""L"",""target"":106,""at"":1680894560578}",2023-04-07T19:09:20Z
CJPvX7rfPY6zGNMrn,RED5Y4Evdzkrdgn8u,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""D"",""target"":106,""at"":1680894560994}",2023-04-07T19:09:21Z
DZGeoC5TRWEFYdci5,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""draggingStudent"",""object"":""P"",""at"":1680894562974}",2023-04-07T19:09:23Z
7CvxtXXBwfGkSFaXK,RPq53bLjtKvSWvtvw,SJwR7oQW5xMEtR9Du,cSjYjWDSnQW8DJM7j,jJLH2qa5JnwsKjKe7,action,"{""verb"":""movedStudent"",""object"":""P"",""target"":104,""at"":1680894563231}",2023-04-07T19:09:23Z
